"","gamma","v","c","alpha","ss_monop_1","ss_monop_2","ss_monop_3","ss_cournot_1","ss_cournot_2","ss_cournot_3","ss_bertrand_1","ss_bertrand_2","ss_bertrand_3"
"249",1.059562923,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"250",1.293710739,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"251",0.0010313316,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"252",0.0153392472,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"253",0.0576666702,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"254",0.1347508971,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"255",0.2470049352,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"256",0.3909043422,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"257",0.5608627569,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"258",0.7505281773,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"259",0.9536066307,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"260",1.1643396651,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"261",0.0012605164,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"262",0.0187479688,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"263",0.0704814858,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"264",0.1646955409,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"265",0.3018949208,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"266",0.4777719738,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"267",0.6854989251,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"268",0.9173122167,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"269",1.1655192153,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"270",1.4230818129,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"271",0.0013751088,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"272",0.0204523296,8000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"273",0.0768888936,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"274",0.1796678628,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"275",0.3293399136,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"276",0.5212057896,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"277",0.7478170092,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"278",1.0007042364,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"279",1.2714755076,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"280",1.5524528868,8000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"281",0.001145924,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"282",0.017043608,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"283",0.064074078,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"284",0.149723219,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"285",0.274449928,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"286",0.434338158,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"287",0.623180841,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"288",0.833920197,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"289",1.059562923,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"290",1.293710739,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"291",0.0010313316,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"292",0.0153392472,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"293",0.0576666702,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"294",0.1347508971,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"295",0.2470049352,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"296",0.3909043422,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"297",0.5608627569,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"298",0.7505281773,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"299",0.9536066307,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"300",1.1643396651,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"301",0.0012605164,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"302",0.0187479688,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"303",0.0704814858,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"304",0.1646955409,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"305",0.3018949208,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"306",0.4777719738,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"307",0.6854989251,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"308",0.9173122167,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"309",1.1655192153,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"310",1.4230818129,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"311",0.0013751088,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"312",0.0204523296,9000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"313",0.0768888936,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"314",0.1796678628,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"315",0.3293399136,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"316",0.5212057896,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"317",0.7478170092,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"318",1.0007042364,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"319",1.2714755076,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"320",1.5524528868,9000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"321",0.001145924,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"322",0.017043608,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"323",0.064074078,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"324",0.149723219,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"325",0.274449928,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"326",0.434338158,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"327",0.623180841,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"328",0.833920197,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"329",1.059562923,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"330",1.293710739,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"331",0.0010313316,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"332",0.0153392472,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"333",0.0576666702,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"334",0.1347508971,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"335",0.2470049352,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"336",0.3909043422,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"337",0.5608627569,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"338",0.7505281773,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"339",0.9536066307,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"340",1.1643396651,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"341",0.0012605164,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"342",0.0187479688,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"343",0.0704814858,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"344",0.1646955409,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"345",0.3018949208,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"346",0.4777719738,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"347",0.6854989251,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"348",0.9173122167,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"349",1.1655192153,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"350",1.4230818129,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"351",0.0013751088,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"352",0.0204523296,10000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"353",0.0768888936,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"354",0.1796678628,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"355",0.3293399136,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"356",0.5212057896,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"357",0.7478170092,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"358",1.0007042364,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"359",1.2714755076,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"360",1.5524528868,10000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"361",0.001145924,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"362",0.017043608,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"363",0.064074078,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"364",0.149723219,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"365",0.274449928,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"366",0.434338158,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"367",0.623180841,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"368",0.833920197,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"369",1.059562923,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"370",1.293710739,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"371",0.0010313316,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"372",0.0153392472,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"373",0.0576666702,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"374",0.1347508971,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"375",0.2470049352,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"376",0.3909043422,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"377",0.5608627569,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"378",0.7505281773,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"379",0.9536066307,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"380",1.1643396651,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"381",0.0012605164,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"382",0.0187479688,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"383",0.0704814858,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"384",0.1646955409,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"385",0.3018949208,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"386",0.4777719738,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"387",0.6854989251,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"388",0.9173122167,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"389",1.1655192153,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"390",1.4230818129,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"391",0.0013751088,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"392",0.0204523296,11000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"393",0.0768888936,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"394",0.1796678628,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"395",0.3293399136,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"396",0.5212057896,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"397",0.7478170092,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"398",1.0007042364,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"399",1.2714755076,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"400",1.5524528868,11000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"401",0.001145924,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"402",0.017043608,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"403",0.064074078,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"404",0.149723219,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"405",0.274449928,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"406",0.434338158,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"407",0.623180841,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"408",0.833920197,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"409",1.059562923,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"410",1.293710739,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"411",0.0010313316,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"412",0.0153392472,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"413",0.0576666702,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"414",0.1347508971,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"415",0.2470049352,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"416",0.3909043422,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"417",0.5608627569,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"418",0.7505281773,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"419",0.9536066307,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"420",1.1643396651,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"421",0.0012605164,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"422",0.0187479688,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"423",0.0704814858,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"424",0.1646955409,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"425",0.3018949208,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"426",0.4777719738,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"427",0.6854989251,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"428",0.9173122167,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"429",1.1655192153,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"430",1.4230818129,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"431",0.0013751088,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"432",0.0204523296,2000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"433",0.0768888936,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"434",0.1796678628,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"435",0.3293399136,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"436",0.5212057896,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"437",0.7478170092,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"438",1.0007042364,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"439",1.2714755076,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"440",1.5524528868,2000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"441",0.001145924,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"442",0.017043608,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"443",0.064074078,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"444",0.149723219,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"445",0.274449928,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"446",0.434338158,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"447",0.623180841,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"448",0.833920197,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"449",1.059562923,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"450",1.293710739,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"451",0.0010313316,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"452",0.0153392472,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"453",0.0576666702,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"454",0.1347508971,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"455",0.2470049352,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"456",0.3909043422,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"457",0.5608627569,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"458",0.7505281773,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"459",0.9536066307,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"460",1.1643396651,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"461",0.0012605164,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"462",0.0187479688,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"463",0.0704814858,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"464",0.1646955409,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"465",0.3018949208,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"466",0.4777719738,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"467",0.6854989251,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"468",0.9173122167,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"469",1.1655192153,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"470",1.4230818129,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"471",0.0013751088,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"472",0.0204523296,3000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"473",0.0768888936,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"474",0.1796678628,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"475",0.3293399136,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"476",0.5212057896,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"477",0.7478170092,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"478",1.0007042364,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"479",1.2714755076,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"480",1.5524528868,3000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"481",0.001145924,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"482",0.017043608,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"483",0.064074078,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"484",0.149723219,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"485",0.274449928,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"486",0.434338158,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"487",0.623180841,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"488",0.833920197,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"489",1.059562923,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"490",1.293710739,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"491",0.0010313316,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"492",0.0153392472,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"493",0.0576666702,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
"494",0.1347508971,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"495",0.2470049352,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"496",0.3909043422,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"497",0.5608627569,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"498",0.7505281773,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"499",0.9536066307,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"500",1.1643396651,4000,2658.197283344,1270233.91729156,1412,NA,NA,1413,NA,NA,1413,NA,NA
"501",0.0012605164,4000,2658.197283344,1270233.91729156,1412,NA,NA,1412,NA,NA,1412,NA,NA
